"Group","Database","Category","a","b","c","d","Odds ratio","p-value","q-value"
"group7","pathway_id","1040 Biosynthesis of unsaturated fatty acids",1,393,19,18161,2.43186921669872,0.348862953026366,0.972810078022731
"group7","pathway_id","1051 Biosynthesis of ansamycins",9,385,406,17774,1.02339397321886,0.863102411117665,1
"group7","pathway_id","1053 Biosynthesis of siderophore group nonribosomal peptides",1,393,54,18126,0.854120192288798,1,1
"group7","pathway_id","1055 Biosynthesis of vancomycin group antibiotics",1,393,57,18123,0.80903443348912,1,1
"group7","pathway_id","1056 Biosynthesis of type II polyketide backbone",3,391,171,18009,0.808057396111102,1,1
"group7","pathway_id","1057 Biosynthesis of type II polyketide products",11,383,520,17660,0.975397908072063,1,1
"group7","pathway_id","120 Primary bile acid biosynthesis",1,393,35,18145,1.31913195222253,0.538189182979397,1
"group7","pathway_id","121 Secondary bile acid biosynthesis",1,393,30,18150,1.53936523604659,0.485831253323504,1
"group7","pathway_id","130 Ubiquinone and other terpenoid-quinone biosynthesis",9,385,441,17739,0.940315563665667,1,1
"group7","pathway_id","140 C21-Steroid hormone metabolism",1,393,32,18148,1.44300251431763,0.507449719124514,1
"group7","pathway_id","190 Oxidative phosphorylation",13,381,639,17541,0.936640944391461,1,1
"group7","pathway_id","195 Photosynthesis",9,385,453,17727,0.914788332457781,1,1
"group7","pathway_id","196 Photosynthesis - antenna proteins",0,394,3,18177,0,1,1
"group7","pathway_id","20 Citrate cycle (TCA cycle)",51,343,2494,15686,0.935163474189088,0.711389283071278,1
"group7","pathway_id","230 Purine metabolism",56,338,2987,15193,0.842720716414572,0.270739358404663,0.844869446099691
"group7","pathway_id","231 Puromycin biosynthesis",4,390,193,17987,0.955867781571928,1,1
"group7","pathway_id","240 Pyrimidine metabolism",37,357,1979,16201,0.84849314927024,0.412443187250942,1
"group7","pathway_id","250 Alanine, aspartate and glutamate metabolism",25,369,900,17280,1.30079081942085,0.198139584788378,0.737933896144712
"group7","pathway_id","253 Tetracycline biosynthesis",10,384,470,17710,0.981273127993899,1,1
"group7","pathway_id","260 Glycine, serine and threonine metabolism",25,369,848,17332,1.38469409829166,0.117839800989143,0.589025781890778
"group7","pathway_id","270 Cysteine and methionine metabolism",27,367,1165,17015,1.07452275033389,0.67799784204459,1
"group7","pathway_id","280 Valine, leucine and isoleucine degradation",4,390,224,17956,0.822168479861529,1,1
"group7","pathway_id","281 Geraniol degradation",0,394,37,18143,0,1,1
"group7","pathway_id","290 Valine, leucine and isoleucine biosynthesis",10,384,244,17936,1.91419904207175,0.0724815222403247,0.427302500679273
"group7","pathway_id","30 Pentose phosphate pathway",132,262,6342,11838,0.940425046401621,0.593333515505359,1
"group7","pathway_id","300 Lysine biosynthesis",13,381,519,17661,1.16107992364601,0.541648451732682,1
"group7","pathway_id","310 Lysine degradation",3,391,200,17980,0.689780267995769,0.803939700223674,1
"group7","pathway_id","311 Penicillin and cephalosporin biosynthesis",0,394,1,18179,0,1,1
"group7","pathway_id","312 beta-Lactam resistance",0,394,1,18179,0,1,1
"group7","pathway_id","330 Arginine and proline metabolism",27,367,864,17316,1.47440129733174,0.0567322286095015,0.379577115531063
"group7","pathway_id","340 Histidine metabolism",16,378,544,17636,1.37219605988576,0.230396903472615,0.781106873435114
"group7","pathway_id","350 Tyrosine metabolism",17,377,722,17458,1.09032340032308,0.695354938049342,1
"group7","pathway_id","360 Phenylalanine metabolism",17,377,653,17527,1.21030982431421,0.412447039255674,1
"group7","pathway_id","361 gamma-Hexachlorocyclohexane degradation",0,394,68,18112,0,0.407188294974873,1
"group7","pathway_id","362 Benzoate degradation via hydroxylation",7,387,302,17878,1.07074587559923,0.840591044050862,1
"group7","pathway_id","363 Bisphenol A degradation",1,393,26,18154,1.7765934476221,0.439713985671197,1
"group7","pathway_id","364 Fluorobenzoate degradation",1,393,7,18173,6.60412355971068,0.157648586548007,0.683943328318181
"group7","pathway_id","380 Tryptophan metabolism",7,387,346,17834,0.932311921376491,1,1
"group7","pathway_id","40 Pentose and glucuronate interconversions",93,301,4510,13670,0.936504909794496,0.637061148091754,1
"group7","pathway_id","400 Phenylalanine, tyrosine and tryptophan biosynthesis",23,371,882,17298,1.21583812771257,0.344247455274082,0.972810078022731
"group7","pathway_id","401 Novobiocin biosynthesis",9,385,286,17894,1.46252990990332,0.301706516308011,0.907598649304543
"group7","pathway_id","4070 Phosphatidylinositol signaling system",2,392,108,18072,0.853747989055653,1,1
"group7","pathway_id","410 beta-Alanine metabolism",2,392,17,18163,5.45057830037038,0.0605288683248379,0.39556484183366
"group7","pathway_id","4150 mTOR signaling pathway",2,392,40,18140,2.31360668587831,0.223697786232505,0.78067710753644
"group7","pathway_id","430 Taurine and hypotaurine metabolism",2,392,111,18069,0.83053679007533,1,1
"group7","pathway_id","440 Phosphonate and phosphinate metabolism",1,393,70,18110,0.658317584075529,1,1
"group7","pathway_id","450 Selenoamino acid metabolism",14,380,504,17676,1.29208335096643,0.350495257458868,0.974024071070372
"group7","pathway_id","460 Cyanoamino acid metabolism",2,392,85,18095,1.0861193595735,0.707939181036257,1
"group7","pathway_id","4660 T cell receptor signaling pathway",2,392,72,18108,1.28314153254674,0.671561942594179,1
"group7","pathway_id","471 D-Glutamine and D-glutamate metabolism",3,391,162,18018,0.853373865683503,1,1
"group7","pathway_id","473 D-Alanine metabolism",2,392,108,18072,0.853747989055653,1,1
"group7","pathway_id","480 Glutathione metabolism",9,385,361,17819,1.15386197782553,0.585634192173474,1
"group7","pathway_id","500 Starch and sucrose metabolism",21,373,1012,17168,0.955103458952924,1,1
"group7","pathway_id","51 Fructose and mannose metabolism",16,378,800,17380,0.919579581083607,0.900822149950905,1
"group7","pathway_id","510 N-Glycan biosynthesis",0,394,4,18176,0,1,1
"group7","pathway_id","512 O-Glycan biosynthesis",2,392,107,18073,0.861774276686888,1,1
"group7","pathway_id","513 High-mannose type N-glycan biosynthesis",3,391,227,17953,0.606825439168766,0.640163336685902,1
"group7","pathway_id","52 Galactose metabolism",41,353,2199,15981,0.844112897064403,0.34790633457834,0.972810078022731
"group7","pathway_id","520 Amino sugar and nucleotide sugar metabolism",20,374,1261,16919,0.717479191848381,0.15999195431662,0.683943328318181
"group7","pathway_id","521 Streptomycin biosynthesis",7,387,352,17828,0.916112626184562,1,1
"group7","pathway_id","522 Biosynthesis of 12-, 14- and 16-membered macrolides",8,386,352,17828,1.0497143802344,0.852422734521942,1
"group7","pathway_id","523 Polyketide sugar unit biosynthesis",4,390,171,18009,1.08014021918776,0.789600236036802,1
"group7","pathway_id","53 Ascorbate and aldarate metabolism",16,378,939,17241,0.777186453813282,0.418083220589443,1
"group7","pathway_id","531 Glycosaminoglycan degradation",3,391,281,17899,0.488741395335058,0.295630321895115,0.892252768720541
"group7","pathway_id","540 Lipopolysaccharide biosynthesis",4,390,261,17919,0.70416546715409,0.666564933148042,1
"group7","pathway_id","550 Peptidoglycan biosynthesis",16,378,853,17327,0.859813100074326,0.630590364975908,1
"group7","pathway_id","561 Glycerolipid metabolism",7,387,285,17895,1.13571760657538,0.680191816526067,1
"group7","pathway_id","562 Inositol phosphate metabolism",4,390,170,18010,1.08656001032028,0.78871733244783,1
"group7","pathway_id","563 Glycosylphosphatidylinositol(GPI)-anchor biosynthesis",2,392,107,18073,0.861774276686888,1,1
"group7","pathway_id","564 Glycerophospholipid metabolism",13,381,616,17564,0.972885408786114,1,1
"group7","pathway_id","565 Ether lipid metabolism",3,391,190,17990,0.726487134322344,0.80179113302118,1
"group7","pathway_id","591 Linoleic acid metabolism",1,393,25,18155,1.84782711146964,0.427553982936508,1
"group7","pathway_id","592 alpha-Linolenic acid metabolism",3,391,191,17989,0.722643490489493,0.801912360644632,1
"group7","pathway_id","600 Sphingolipid metabolism",6,388,401,17779,0.685627367367415,0.484478119712926,1
"group7","pathway_id","601 Glycosphingolipid biosynthesis - lacto and neolacto series",3,391,161,18019,0.858721755320954,1,1
"group7","pathway_id","603 Glycosphingolipid biosynthesis - globo series",3,391,207,17973,0.666195584143806,0.633705054629467,1
"group7","pathway_id","604 Glycosphingolipid biosynthesis - ganglio series",6,388,488,17692,0.560638755366396,0.202686167359794,0.748773015846827
"group7","pathway_id","61 Fatty acid biosynthesis",14,380,664,17516,0.971878350072477,1,1
"group7","pathway_id","62 Fatty acid elongation in mitochondria",35,359,1528,16652,1.06248823204828,0.713628072180937,1
"group7","pathway_id","620 Pyruvate metabolism",16,378,667,17513,1.11137309846251,0.68349254743709,1
"group7","pathway_id","621 Biphenyl degradation",1,393,55,18125,0.838545137877184,1,1
"group7","pathway_id","622 Toluene and xylene degradation",2,392,80,18100,1.15432575989884,0.693507732228403,1
"group7","pathway_id","623 2,4-Dichlorobenzoate degradation",4,390,260,17920,0.706913165859262,0.666387165022056,1
"group7","pathway_id","624 1- and 2-Methylnaphthalene degradation",7,387,300,17880,1.07801080036694,0.840006765766893,1
"group7","pathway_id","625 Tetrachloroethene degradation",3,391,145,18035,0.954319272306236,1,1
"group7","pathway_id","626 Naphthalene and anthracene degradation",3,391,232,17948,0.593582262712829,0.495411644387767,1
"group7","pathway_id","627 1,4-Dichlorobenzene degradation",11,383,461,17719,1.10389856848283,0.744591233783729,1
"group7","pathway_id","630 Glyoxylate and dicarboxylate metabolism",7,387,363,17817,0.887804654811015,1,1
"group7","pathway_id","633 Trinitrotoluene degradation",3,391,164,18016,0.842873730546673,1,1
"group7","pathway_id","640 Propanoate metabolism",9,385,412,17768,1.00814557533749,0.864887497155513,1
"group7","pathway_id","642 Ethylbenzene degradation",2,392,177,18003,0.51895024736242,0.595795925058427,1
"group7","pathway_id","650 Butanoate metabolism",11,383,547,17633,0.925836535309632,1,1
"group7","pathway_id","660 C5-Branched dibasic acid metabolism",6,388,158,18022,1.76379192725573,0.165805337201128,0.683943328318181
"group7","pathway_id","670 One carbon pool by folate",7,387,404,17776,0.795872858842436,0.727897195175179,1
"group7","pathway_id","680 Methane metabolism",21,373,1053,17127,0.915723348803722,0.826930931536677,1
"group7","pathway_id","71 Fatty acid metabolism",23,371,1170,17010,0.901307162996768,0.754876653750162,1
"group7","pathway_id","710 Carbon fixation in photosynthetic organisms",15,379,690,17490,1.00321205028449,1,1
"group7","pathway_id","72 Synthesis and degradation of ketone bodies",13,381,668,17512,0.894498298034638,0.787309631055193,1
"group7","pathway_id","720 Reductive carboxylate cycle (CO2 fixation)",13,381,636,17544,0.941219842704082,1,1
"group7","pathway_id","730 Thiamine metabolism",9,385,405,17775,1.02597970413976,0.862825691359112,1
"group7","pathway_id","740 Riboflavin metabolism",2,392,76,18104,1.21534370454584,0.682303527306101,1
"group7","pathway_id","750 Vitamin B6 metabolism",3,391,95,18085,1.46056169222998,0.466540248382037,1
"group7","pathway_id","760 Nicotinate and nicotinamide metabolism",13,381,593,17587,1.01194244632103,0.886223239955194,1
"group7","pathway_id","770 Pantothenate and CoA biosynthesis",13,381,500,17680,1.20649424552156,0.531504923630303,1
"group7","pathway_id","780 Biotin metabolism",5,389,276,17904,0.833805855346373,1,1
"group7","pathway_id","790 Folate biosynthesis",10,384,348,17832,1.33438537663533,0.35131863123128,0.974376900710391
"group7","pathway_id","791 Atrazine degradation",2,392,55,18125,1.68128495512521,0.34156951678115,0.972810078022731
"group7","pathway_id","830 Retinol metabolism",2,392,111,18069,0.83053679007533,1,1
"group7","pathway_id","860 Porphyrin and chlorophyll metabolism",11,383,613,17567,0.823064419106419,0.670455579755542,1
"group7","pathway_id","900 Terpenoid backbone biosynthesis",8,386,427,17753,0.861686613119899,0.865710425112784,1
"group7","pathway_id","903 Limonene and pinene degradation",4,390,180,18000,1.0256470085873,0.798267878347435,1
"group7","pathway_id","904 Diterpenoid biosynthesis",2,392,145,18035,0.634599854192077,0.773302449826345,1
"group7","pathway_id","906 Carotenoid biosynthesis",4,390,252,17928,0.729679777371808,0.82486334169421,1
"group7","pathway_id","908 Zeatin biosynthesis",2,392,115,18065,0.80147224383648,1,1
"group7","pathway_id","910 Nitrogen metabolism",9,385,273,17907,1.53328188868563,0.206593563659039,0.757054348025703
"group7","pathway_id","920 Sulfur metabolism",5,389,162,18018,1.42953307334966,0.408764054833185,1
"group7","pathway_id","930 Caprolactam degradation",1,393,12,18168,3.85198146871016,0.243323674028395,0.791345593677779
"group7","pathway_id","940 Phenylpropanoid biosynthesis",7,387,323,17857,1,1,1
"group7","pathway_id","941 Flavonoid biosynthesis",8,386,352,17828,1.0497143802344,0.852422734521942,1
"group7","pathway_id","942 Anthocyanin biosynthesis",10,384,497,17683,0.926552167786344,1,1
"group7","pathway_id","944 Flavone and flavonol biosynthesis",2,392,110,18070,0.838133189435734,1,1
"group7","pathway_id","945 Stilbenoid, diarylheptanoid and gingerol biosynthesis",10,384,497,17683,0.926552167786344,1,1
"group7","pathway_id","950 Isoquinoline alkaloid biosynthesis",18,376,779,17401,1.0693846906285,0.707250374525873,1
"group7","pathway_id","960 Tropane, piperidine and pyridine alkaloid biosynthesis",10,384,389,17791,1.19100753595557,0.595111529428541,1
"group7","pathway_id","965 Betalain biosynthesis",4,390,253,17927,0.726755216153813,0.665876000483461,1
"group7","pathway_id","970 Aminoacyl-tRNA biosynthesis",23,371,1239,16941,0.847657408841551,0.54295136594447,1
"group7","pathway_id","980 Metabolism of xenobiotics by cytochrome P450",1,393,86,18094,0.535369738252133,1,1
"group7","pathway_id","981 Insect hormone biosynthesis",9,385,409,17771,1.01571330890952,0.86396864718609,1
"group7","pathway_id","982 Drug metabolism - cytochrome P450",1,393,86,18094,0.535369738252133,1,1
"group7","pathway_id","983 Drug metabolism - other enzymes",7,387,377,17803,0.854165291468615,0.857677119195572,1
"group7","go_id","GO:0000104 succinate dehydrogenase activity",2,324,109,14930,0.845517340564989,1,1
"group7","go_id","GO:0000105 histidine biosynthetic process",1,325,19,15020,2.43205174272348,0.348954439957107,0.972810078022731
"group7","go_id","GO:0000154 rRNA modification",1,325,50,14989,0.922404601109918,1,1
"group7","go_id","GO:0000210 NAD+ diphosphatase activity",1,325,19,15020,2.43205174272348,0.348954439957107,0.972810078022731
"group7","go_id","GO:0000286 alanine dehydrogenase activity",0,326,1,15038,0,1,1
"group7","go_id","GO:0003676 nucleic acid binding",2,324,122,14917,0.754767565959598,1,1
"group7","go_id","GO:0003677 DNA binding",1,325,55,14984,0.838274346824736,1,1
"group7","go_id","GO:0003678 DNA helicase activity",1,325,55,14984,0.838274346824736,1,1
"group7","go_id","GO:0003723 RNA binding",2,324,99,14940,0.931541686311064,1,1
"group7","go_id","GO:0003824 catalytic activity",4,322,163,14876,1.1337009582206,0.7829336014359,1
"group7","go_id","GO:0003841 1-acylglycerol-3-phosphate O-acyltransferase activity",2,324,104,14935,0.886461755812063,1,1
"group7","go_id","GO:0003848 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity",1,325,24,15015,1.92489851895736,0.415242420571332,1
"group7","go_id","GO:0003852 2-isopropylmalate synthase activity",1,325,19,15020,2.43205174272348,0.348954439957107,0.972810078022731
"group7","go_id","GO:0003856 3-dehydroquinate synthase activity",1,325,73,14966,0.630825858897453,1,1
"group7","go_id","GO:0003857 3-hydroxyacyl-CoA dehydrogenase activity",0,326,5,15034,0,1,1
"group7","go_id","GO:0003861 3-isopropylmalate dehydratase activity",2,324,38,15001,2.43646486241425,0.208111927668883,0.757054348025703
"group7","go_id","GO:0003862 3-isopropylmalate dehydrogenase activity",1,325,19,15020,2.43205174272348,0.348954439957107,0.972810078022731
"group7","go_id","GO:0003871 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity",1,325,55,14984,0.838274346824736,1,1
"group7","go_id","GO:0003872 6-phosphofructokinase activity",0,326,1,15038,0,1,1
"group7","go_id","GO:0003879 ATP phosphoribosyltransferase activity",1,325,19,15020,2.43205174272348,0.348954439957107,0.972810078022731
"group7","go_id","GO:0003883 CTP synthase activity",1,325,55,14984,0.838274346824736,1,1
"group7","go_id","GO:0003887 DNA-directed DNA polymerase activity",7,319,413,14626,0.777119493622459,0.729338043578212,1
"group7","go_id","GO:0003896 DNA primase activity",1,325,54,14985,0.85385409771674,1,1
"group7","go_id","GO:0003899 DNA-directed RNA polymerase activity",4,322,216,14823,0.852492168388872,1,1
"group7","go_id","GO:0003919 FMN adenylyltransferase activity",1,325,54,14985,0.85385409771674,1,1
"group7","go_id","GO:0003922 GMP synthase (glutamine-hydrolyzing) activity",2,324,51,14988,1.81391631363158,0.310475616323389,0.927878556212185
